MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/05/24 17:03:22.635),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
23,511db2.png,57,0.93555,227237214599,0.35764,0.36057,0.49414,0.44141,2,1,0.34291,0.44918,1,0.36250,0.07000,0,,0.32014,0.51641,18.67587,1.04462,1,0.65200,0.52811,20.99266,1.04462,1,0,0.00000,30,4.97181,1,5.43761,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
23,511db2.png,68,1.11719,227239022165,0.34607,0.46080,0.95117,0.16602,3,1,0.33865,0.63527,0,0.36250,0.07000,0,,0.31744,0.50729,18.08492,0.99512,0,0.64915,0.51915,13.71990,0.99512,0,2747,0.00000,30,4.84902,0,4.80529,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,122.31019,259.53564,0,
23,511db2.png,107,1.75586,227245426565,0.42723,0.17369,1.33008,0.42578,4,1,0.35438,0.14268,1,0.36146,0.07000,0,,0.34432,0.47720,17.93772,1.00388,1,0.67081,0.50992,18.72222,1.00388,1,0,0.00000,31,4.69780,1,5.10062,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,378.13278,65.66340,0,
23,511db2.png,119,1.95313,227247397063,0.35811,0.07342,1.77344,0.17969,5,1,0.33498,0.05644,0,0.36146,0.07000,0,,0.33632,0.48902,14.43160,1.09462,1,0.66091,0.52437,17.36775,1.09462,1,0,0.00000,31,4.75965,1,5.03153,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,179.13658,137.80247,0,
23,511db2.png,202,3.31836,227261036707,0.28659,-0.08474,3.25195,0.06641,6,1,0.28136,-0.05849,1,0.35885,0.06750,0,,0.30591,0.50246,19.13061,1.09462,1,0.63337,0.50895,20.75667,1.09462,1,0,0.00000,30,5.36176,1,5.43524,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,234.25914,125.88652,0,
23,511db2.png,233,3.82813,227266132213,0.07055,0.37907,3.38281,0.44531,7,1,0.06824,0.49328,0,0.35885,0.06750,0,,0.29805,0.50533,15.60191,0.99512,0,0.62587,0.50917,20.18019,0.99512,0,2748,0.00000,30,4.66497,0,5.39034,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,694.13892,233.30391,0,
23,511db2.png,272,4.46680,227272534385,0.09594,0.30238,4.04102,0.42578,8,1,0.08653,0.19325,1,0.35885,0.06750,0,,0.29595,0.49424,15.38841,0.94314,1,0.62489,0.50158,19.32052,0.93283,1,0,0.00000,31,4.59608,1,5.60597,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,104.14221,62.08908,0,
23,511db2.png,290,4.76367,227275492816,0.10699,0.17981,4.48438,0.27930,9,1,0.16013,0.07696,1,0.35885,0.06750,0,,0.29663,0.49467,14.58216,0.99512,1,0.62598,0.50207,17.71944,0.99512,1,0,0.00000,31,4.37488,1,5.30956,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,148.60625,81.79203,0,
23,511db2.png,306,5.02539,227278122388,0.21921,0.13036,4.77930,0.24609,10,1,0.56673,0.10699,1,0.35885,0.06750,0,,0.30664,0.49616,16.95217,1.03262,0,0.64263,0.50294,17.78172,1.03262,1,0,0.00000,31,4.52263,0,5.12376,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,223.48441,15.39797,0,
23,511db2.png,345,5.66797,227284529524,0.76897,0.11743,5.29102,0.37695,11,1,0.85515,0.13505,1,0.35885,0.06750,0,,0.35229,0.49092,15.99184,0.95388,1,0.68292,0.51643,15.23482,0.95388,1,0,0.00000,31,4.57800,1,4.72802,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,1055.65320,0.84216,0,
23,511db2.png,375,6.16016,227289456065,0.87039,0.18506,5.68359,0.47656,12,1,0.88621,0.41683,1,0.35885,0.06750,0,,0.36532,0.49133,17.11030,0.92263,1,0.69386,0.52265,17.57133,0.92263,1,0,0.00000,31,4.76846,1,5.20089,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,210.96132,337.37512,0,
23,511db2.png,397,6.52148,227293072647,0.87553,0.39088,6.22461,0.29688,13,1,0.83952,0.36049,1,0.35885,0.06750,0,,0.36669,0.49059,18.40024,0.95388,1,0.69715,0.52511,19.72391,0.96419,1,0,0.00000,31,4.72795,1,5.02912,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,247.18111,272.28815,0,
23,511db2.png,411,6.75195,227295377213,0.91551,0.48642,6.53711,0.21484,14,1,0.94949,0.53201,1,0.35885,0.06750,0,,0.36850,0.49504,17.95418,1.00388,1,0.69897,0.52920,18.68712,1.00388,1,0,0.00000,31,4.73319,1,4.99082,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,137.97282,303.80396,0,
23,511db2.png,427,7.01367,227297998139,0.87768,0.50834,6.76758,0.24609,15,1,0.87034,0.48278,1,0.35885,0.06750,0,,0.36613,0.49152,17.49640,0.97637,1,0.69650,0.52521,18.03717,0.97637,1,0,0.00000,30,4.63703,1,5.08538,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,77.24981,199.90770,0,
8,de9b80.jpg,7,0.11523,227299314884,0.88174,0.48921,0.00000,0.11524,1,1,0.88367,0.43541,1,0.35885,0.06750,0,,0.36616,0.49429,17.14644,1.06987,1,0.69704,0.52812,18.26612,1.08224,1,0,0.00000,30,4.57730,1,4.67914,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,24.24340,71.24406,0,
8,de9b80.jpg,21,0.34375,227301612853,0.81327,0.49943,0.13086,0.21289,2,1,0.56364,0.58477,1,0.35885,0.06750,0,,0.35418,0.49752,15.94333,0.99929,1,0.68455,0.53193,16.20374,0.99929,1,0,0.00000,30,4.30577,1,4.52782,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,132.03320,185.32962,0,
8,de9b80.jpg,37,0.60742,227304244398,0.47075,0.40224,0.41211,0.19531,3,1,0.42001,0.28153,1,0.35885,0.06750,0,,0.34811,0.48842,17.47085,0.99512,1,0.67820,0.52251,18.44864,0.99512,1,0,0.00000,29,4.63324,1,4.92573,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,667.89990,169.94351,0,
8,de9b80.jpg,55,0.90234,227307200951,0.38094,0.20126,0.67383,0.22852,4,1,0.36915,0.04635,1,0.35885,0.06750,0,,0.34527,0.48447,18.24819,1.07170,1,0.67439,0.51713,18.84640,1.07170,1,0,0.00000,29,4.86659,1,5.00659,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,296.47897,125.56389,0,
8,de9b80.jpg,89,1.46094,227312788222,0.41737,-0.01828,0.96875,0.49219,5,1,0.44900,0.00175,1,0.35885,0.06750,0,,0.34882,0.48035,18.00641,1.02000,1,0.67882,0.51450,18.64736,1.02000,1,0,0.00000,29,4.88923,1,5.16595,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,272.57520,75.13097,0,
8,de9b80.jpg,110,1.80664,227316238397,0.65243,-0.07193,1.52734,0.27930,6,1,0.64903,-0.10370,1,0.35885,0.06750,0,,0.35694,0.47729,16.60708,1.09462,1,0.68712,0.51004,16.97917,1.09462,1,0,0.00000,29,4.76268,1,4.97895,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,455.88400,8.11846,0,
8,de9b80.jpg,140,2.29883,227321163422,0.49095,-0.05701,1.92188,0.37695,7,1,0.42496,-0.00765,1,0.35885,0.06750,0,,0.34772,0.48136,17.76652,0.97625,1,0.67794,0.51486,18.91606,0.96387,1,0,0.00000,28,4.96911,1,5.56956,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,310.55823,183.30501,0,
8,de9b80.jpg,153,2.51367,227323315164,0.41693,0.12710,2.31641,0.19727,8,1,0.41134,0.57437,1,0.35885,0.06750,0,,0.34914,0.49843,15.84488,1.03250,1,0.67834,0.53203,17.76512,1.04487,1,0,0.00000,28,4.45305,1,4.71195,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,262.69485,237.24814,0,
8,de9b80.jpg,180,2.95703,227327733781,0.42229,0.62476,2.57813,0.37891,9,1,0.48001,0.62624,1,0.35885,0.06750,0,,0.35230,0.50295,18.60762,1.03224,1,0.68271,0.53616,19.38625,1.01987,1,0,0.00000,28,4.81654,1,5.23100,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,597.28058,270.98727,0,
8,de9b80.jpg,195,3.20313,227330201739,0.43180,0.71480,2.97266,0.23047,10,1,0.40482,0.75651,1,0.35885,0.06750,0,,0.34890,0.50772,18.21661,1.03481,1,0.67903,0.54102,19.03151,1.02450,1,0,0.00000,28,4.74512,1,4.99381,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,109.58000,279.59189,0,
8,de9b80.jpg,215,3.53125,227333486523,0.44187,0.75102,3.21875,0.31250,11,1,0.50760,0.73489,1,0.35885,0.06750,0,,0.35280,0.51068,18.84972,1.04474,1,0.68304,0.54499,18.90710,1.04474,1,0,0.00000,28,4.82318,1,5.11819,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,47.57032,293.98120,0,
8,de9b80.jpg,236,3.87695,227336937655,0.50361,0.71670,3.54883,0.32813,12,1,0.40678,0.45206,1,0.35885,0.06750,0,,0.34757,0.50131,18.08074,1.04512,1,0.67616,0.53665,19.97090,1.05750,1,0,0.00000,28,4.83180,1,5.33373,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,125.49122,19.15847,0,
8,de9b80.jpg,260,4.27148,227340881846,0.41399,0.45900,3.94141,0.33008,13,1,0.49098,0.48700,1,0.35885,0.06750,0,,0.34559,0.50148,18.83336,1.04512,1,0.67615,0.53888,19.03303,1.05749,1,0,0.00000,28,4.88428,1,5.17415,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,353.88931,119.09287,0,
8,de9b80.jpg,280,4.59961,227344177225,0.46163,0.42761,4.28711,0.31250,14,1,0.39824,0.29424,1,0.35885,0.06750,0,,0.34246,0.50444,18.33003,1.05712,1,0.67253,0.54673,19.60706,1.05712,1,0,0.00000,28,4.76026,1,5.17441,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,98.92128,22.38246,0,
8,de9b80.jpg,310,5.09180,227349094408,0.43298,0.31205,4.66602,0.42578,15,1,0.49302,0.35150,1,0.35885,0.06750,0,,0.35679,0.51176,17.23400,0.99512,1,0.68667,0.56076,17.71530,0.99512,1,0,0.00000,27,4.65315,1,4.78973,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,149.18378,111.63709,0,
8,de9b80.jpg,328,5.38867,227352054363,0.50861,0.30075,5.10938,0.27930,16,1,0.42318,0.11806,1,0.35885,0.06750,0,,0.35755,0.49878,17.56849,1.00112,1,0.68565,0.54816,18.27367,0.98874,1,0,0.00000,27,4.89440,1,5.05136,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,145.84142,5.33495,0,
8,de9b80.jpg,363,5.96289,227357799947,0.38033,0.10333,5.45313,0.50977,17,1,0.39047,0.03300,1,0.35885,0.06750,0,,0.35084,0.44520,18.80971,0.99512,1,0.68210,0.50293,19.77850,0.99512,1,0,0.00000,27,5.37531,1,5.47352,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,341.73975,136.11372,0,
8,de9b80.jpg,391,6.42383,227362402359,0.40127,0.04359,5.97852,0.44531,18,1,0.42902,-0.01462,1,0.35885,0.06750,0,,0.35054,0.52192,19.30636,1.04695,1,0.68051,0.54639,19.68899,1.03458,1,0,0.00000,26,5.08099,1,5.31303,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,82.19245,60.71495,0,
8,de9b80.jpg,411,6.75195,227365698568,0.46180,0.01676,6.43945,0.31250,19,1,0.68367,-0.04445,1,0.35885,0.06750,0,,0.34409,0.50825,20.18489,1.08224,1,0.67440,0.52783,20.35927,1.06987,1,0,0.00000,26,5.49109,1,5.63919,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,120.59483,15.48444,0,
8,de9b80.jpg,425,6.98242,227368000552,0.64369,0.02710,6.81836,0.16406,20,1,0.64283,0.01273,1,0.35885,0.06750,0,,0.34519,0.50456,20.20629,0.97668,1,0.67633,0.52445,20.42059,0.97668,1,0,0.00000,26,5.47661,1,5.68580,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,349.44913,357.96515,0,
31,1f5664.png,5,0.08203,227368987336,0.64355,0.00725,0.00000,0.08203,1,1,0.64835,-0.05061,1,0.35885,0.06750,0,,0.34606,0.50258,20.18286,1.04474,1,0.67714,0.52145,20.42947,1.05711,1,0,0.00000,25,5.37853,1,5.65139,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,23.82152,90.64653,0,
31,1f5664.png,23,0.37500,227371930461,0.61892,0.00231,0.09766,0.27734,2,1,0.45433,0.17204,1,0.35885,0.06750,0,,0.34126,0.50482,19.13199,0.97668,1,0.67143,0.52624,19.88053,0.98906,1,0,0.00000,25,5.11302,1,5.38106,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,47.65965,172.85493,0,
31,1f5664.png,42,0.68750,227375053296,0.40698,0.14452,0.44141,0.24609,3,1,0.36428,0.09802,1,0.35885,0.06750,0,,0.33171,0.50245,19.55749,1.02012,1,0.66343,0.52305,20.91952,1.02012,1,0,0.00000,25,5.17407,1,5.53089,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,441.25946,202.75171,0,
31,1f5664.png,77,1.26367,227380800579,0.33989,0.11320,0.70508,0.55859,4,1,0.34575,0.10072,1,0.35885,0.06750,0,,0.32837,0.50366,18.96662,1.05749,1,0.65993,0.52400,19.32212,1.05749,1,0,0.00000,25,4.83845,1,5.17725,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,134.18381,163.73422,0,
31,1f5664.png,102,1.67383,227384907715,0.54039,0.32731,1.32813,0.34570,5,1,0.57977,0.33390,1,0.35885,0.06750,0,,0.33729,0.50845,18.17287,0.99929,1,0.66908,0.52888,18.47402,0.99929,1,0,0.00000,24,4.88666,1,5.19656,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,462.82642,326.27985,0,
31,1f5664.png,124,2.03516,227388521685,0.64894,0.69344,1.79102,0.24414,6,1,0.65858,0.80097,1,0.35885,0.06750,0,,0.33992,0.52717,19.63156,1.08211,1,0.67130,0.54810,19.57589,1.08211,1,0,0.00000,24,5.05818,1,5.37644,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,486.28281,295.37811,0,
31,1f5664.png,135,2.21680,227390333457,0.66394,0.83944,2.05078,0.16602,7,1,0.77080,1.25023,0,0.35885,0.06750,0,,0.34004,0.52760,19.37637,1.09461,0,0.67189,0.55480,11.66541,1.09461,0,2750,0.00000,24,5.05765,0,4.30639,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,177.55128,279.33499,0,
31,1f5664.png,180,2.95508,227397722719,0.62694,0.69934,2.43164,0.52344,8,1,0.67169,0.70493,1,0.35885,0.06750,0,,0.33703,0.52738,20.21947,1.03249,1,0.66934,0.54832,18.95450,1.04487,1,0,0.00000,24,5.13747,1,5.45475,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,182.51302,112.90672,0,
31,1f5664.png,204,3.34961,227401666536,0.65006,0.71913,2.97070,0.37891,9,1,0.42854,0.75594,1,0.35885,0.06750,0,,0.32819,0.53006,19.65708,1.00749,1,0.65902,0.55066,20.57046,1.01987,1,0,0.00000,24,5.08285,1,5.40287,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,50.34355,331.85410,0,
31,1f5664.png,239,3.92383,227407415841,0.44295,0.72367,3.41602,0.50781,10,1,0.47913,0.74612,1,0.35885,0.06750,0,,0.33136,0.52565,20.05137,0.99512,1,0.66395,0.54759,20.40388,1.00749,1,0,0.00000,24,5.06896,1,5.36592,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,397.68857,180.78493,0,
31,1f5664.png,255,4.18945,227410059446,0.44018,0.73083,3.94141,0.24805,11,1,0.32074,0.74702,1,0.35885,0.06750,0,,0.32694,0.52740,19.40247,1.03249,1,0.65903,0.54967,20.61717,1.04486,1,0,0.00000,24,5.09182,1,5.36622,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,10.10486,238.24304,0,
31,1f5664.png,277,4.54883,227413658537,0.32102,0.81899,4.20313,0.34570,12,1,0.31150,0.85818,1,0.35885,0.06750,0,,0.32748,0.53090,19.88808,1.04512,1,0.65982,0.55382,21.18577,1.04512,1,0,0.00000,24,5.25630,1,5.55635,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,252.06256,204.81598,0,
31,1f5664.png,300,4.92578,227417436233,0.31244,0.83748,4.56445,0.36133,13,1,0.33637,0.79341,1,0.35885,0.06750,0,,0.32678,0.53005,20.19969,0.98666,1,0.65902,0.55226,20.74281,0.99903,1,0,0.00000,24,5.26877,1,5.54282,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,27.63491,233.40787,0,
31,1f5664.png,332,5.45313,227422694747,0.33396,0.58647,4.99219,0.46094,14,1,0.35320,0.50720,1,0.35885,0.06750,0,,0.32678,0.52645,19.77571,1.01999,1,0.65782,0.54846,21.72959,1.01999,1,0,0.00000,23,5.47646,1,5.66581,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,304.03265,82.18927,0,
31,1f5664.png,356,5.84570,227426635817,0.34774,0.45337,5.51758,0.32813,15,1,0.34653,0.50368,1,0.35885,0.06750,0,,0.32390,0.52610,19.82420,0.98874,1,0.65558,0.54753,21.74154,0.98874,1,0,0.00000,23,5.41152,1,5.66770,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,161.89655,80.59438,0,
31,1f5664.png,382,6.27344,227430909681,0.34245,0.62809,5.91211,0.36133,16,1,0.36520,0.61012,1,0.35885,0.06750,0,,0.32173,0.52953,20.57666,1.08211,1,0.65353,0.54925,21.64309,1.08211,1,0,0.00000,23,5.46749,1,5.73942,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,209.90987,267.22656,0,
31,1f5664.png,400,6.57031,227433865990,0.57126,0.36603,6.33984,0.23047,17,1,0.67381,0.34343,1,0.35885,0.06750,0,,0.33429,0.51939,19.81099,1.06986,1,0.66575,0.53920,19.32897,1.05749,1,0,0.00000,23,5.21484,1,5.44743,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,540.26880,35.59597,0,
31,1f5664.png,416,6.83203,227436494748,0.65377,0.30523,6.58594,0.24609,18,1,0.66040,0.24234,1,0.35885,0.06750,0,,0.33171,0.51961,18.67008,1.06974,1,0.66280,0.53706,19.14395,1.06974,1,0,0.00000,23,5.09088,1,5.19727,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,174.41286,24.72844,0,
31,1f5664.png,430,7.06250,227438793424,0.64828,0.23218,6.84766,0.21484,19,1,0.67182,0.24085,1,0.35885,0.06750,0,,0.33393,0.51816,18.85356,1.03236,1,0.66519,0.53662,18.69546,1.01999,1,0,0.00000,23,4.85763,1,5.12844,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,88.29147,96.85667,0,
21,256121.png,15,0.24805,227441424467,0.65251,0.24447,0.00000,0.24805,1,1,0.64218,0.28699,1,0.35885,0.06750,0,,0.33542,0.51629,19.20462,0.98874,1,0.66719,0.53644,19.43132,0.97637,1,0,0.00000,23,4.92832,1,5.11529,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,16.83639,298.84113,0,
21,256121.png,28,0.46094,227443557080,0.48693,0.33283,0.26367,0.19727,2,1,0.41083,0.35911,1,0.35885,0.06750,0,,0.32481,0.51930,18.08359,0.98072,1,0.65628,0.53900,19.23230,1.00341,1,0,0.00000,23,4.89492,1,5.15145,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,335.12958,198.44481,0,
21,256121.png,48,0.78906,227446844182,0.43240,0.31656,0.47656,0.31250,3,1,0.48029,0.27710,1,0.35885,0.06750,0,,0.32921,0.51940,18.83503,1.09461,1,0.66155,0.54002,19.80809,1.08224,1,0,0.00000,23,5.16043,1,5.45247,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,106.50249,169.43681,0,
21,256121.png,67,1.10156,227449964609,0.55667,0.35365,0.80469,0.29688,4,1,0.58989,0.40021,1,0.35885,0.06750,0,,0.33624,0.52289,19.37633,0.94335,1,0.66780,0.54470,19.73020,0.95366,1,0,0.00000,23,5.07411,1,5.48591,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,242.71414,349.43353,0,
21,256121.png,86,1.41406,227453087805,0.59372,0.36738,1.11719,0.29688,5,1,0.51026,0.40828,1,0.35885,0.06750,0,,0.33310,0.52602,19.06663,1.04511,1,0.66437,0.54838,19.38021,1.04511,1,0,0.00000,22,5.08568,1,5.44516,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,73.01908,346.95953,0,
21,256121.png,101,1.66016,227455551805,0.49494,0.48817,1.42969,0.23047,6,1,0.53790,0.49998,1,0.35885,0.06750,0,,0.33293,0.53058,20.20853,1.03236,1,0.66433,0.55176,19.92239,1.04474,1,0,0.00000,22,5.21096,1,5.62257,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,238.70467,217.38930,0,
21,256121.png,117,1.92383,227458186678,0.54612,0.59275,1.67578,0.24805,7,1,0.52669,0.93346,0,0.35885,0.06750,0,,0.33293,0.53010,15.74330,0.99511,0,0.66452,0.55596,10.36137,0.99511,0,2751,0.00000,22,5.15004,0,4.21659,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,159.39059,308.06158,0,
21,256121.png,139,2.28320,227461792564,0.30501,0.35870,2.08789,0.19531,8,1,0.10371,0.21166,1,0.35885,0.06750,0,,0.31055,0.51423,19.22693,0.97428,1,0.64113,0.53382,22.55697,0.97428,1,0,0.00000,23,5.47825,1,5.79413,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,541.46802,148.75484,0,
21,256121.png,160,2.62891,227465243565,0.08219,0.19544,2.34961,0.27930,9,1,0.06117,0.04260,1,0.35885,0.06750,0,,0.31127,0.50675,15.99471,1.03480,1,0.64248,0.52769,18.41099,1.02449,1,0,0.00000,22,4.86149,1,5.27087,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,470.53870,155.39520,0,
21,256121.png,181,2.97461,227468694144,0.04640,0.03603,2.69531,0.27930,10,1,0.10107,0.34813,1,0.35885,0.06750,0,,0.31223,0.51562,16.54117,0.92251,1,0.64345,0.53775,19.33234,0.93282,1,0,0.00000,22,4.91411,1,5.15935,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,203.26001,109.75954,0,
21,256121.png,197,3.23633,227471324824,0.06907,0.39908,3.03906,0.19727,11,1,0.05726,0.84026,1,0.35885,0.06750,0,,0.31497,0.53556,18.92492,1.00944,1,0.64338,0.55817,18.98064,1.02182,1,0,0.00000,22,5.15602,1,5.43608,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,437.82895,275.70544,0,
21,256121.png,221,3.63086,227475265195,0.12029,0.94775,3.30273,0.32813,12,1,0.17954,0.93833,1,0.35885,0.06750,0,,0.32007,0.54223,19.77905,0.95757,1,0.65154,0.56586,21.42575,0.93489,1,0,0.00000,22,5.59584,1,5.59095,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,665.70789,278.49518,0,
21,256121.png,235,3.86328,227477577896,0.28216,0.91752,3.64844,0.21484,13,1,0.42198,0.91926,1,0.35885,0.06750,0,,0.33343,0.54148,21.13843,1.01140,1,0.66417,0.56639,21.10920,0.99903,1,0,0.00000,22,5.49295,1,5.67271,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,312.90039,6.65754,0,
21,256121.png,243,3.99219,227478880219,0.51151,0.90650,3.92773,0.06445,14,1,0.61894,0.91715,1,0.35885,0.06750,0,,0.34031,0.54232,22.27797,1.03457,1,0.67082,0.56779,22.24816,1.02220,1,0,0.00000,21,5.72556,1,5.85903,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,440.55051,1.72010,0,
21,256121.png,303,4.98047,227488750315,0.86379,0.93058,4.05859,0.92188,15,1,0.85920,0.85812,1,0.35885,0.06750,0,,0.34506,0.53585,21.98116,1.01999,1,0.67714,0.56071,21.31569,1.01999,1,0,0.00000,21,5.80940,1,6.47511,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,676.99451,357.55371,0,
21,256121.png,310,5.09375,227489899839,0.86131,0.15741,5.04492,0.04883,16,1,0.83789,0.12892,1,0.35885,0.06750,0,,0.35103,0.50984,21.92464,0.93303,1,0.68158,0.53467,22.14832,0.93303,1,0,0.00000,21,5.69205,1,6.04670,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,927.81628,90.29404,0,
21,256121.png,323,5.30859,227492038241,0.86258,0.17291,5.11133,0.19727,17,1,0.87389,0.08755,1,0.35885,0.06750,0,,0.35307,0.50550,19.50039,0.93642,1,0.68525,0.53045,18.83294,0.94514,1,0,0.00000,21,5.54177,1,5.95089,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,18.75915,277.46857,0,
