MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/04/13 17:13:25.459),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
28,a2da71.png,16,0.26318,159554750820,0.39079,0.09826,0.01636,0.24683,2,1,0.37842,0.28070,1,0.58646,0.11167,0,,0.19311,0.38383,19.21161,0.84260,1,0.54256,0.33651,22.54887,0.84260,1,0,0.00000,6,5.14640,1,5.90889,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
28,a2da71.png,31,0.50952,159557214907,0.30558,0.20005,0.27954,0.22998,3,1,0.23179,0.20235,1,0.99948,0.15250,0,,0.17769,0.37667,19.10668,0.89079,1,0.52649,0.32531,21.24905,0.90026,1,0,0.00000,6,4.87104,1,5.78340,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,204.17184,216.74542,0,
28,a2da71.png,52,0.85449,159560664812,0.13133,0.25649,0.57544,0.27905,4,1,0.14879,0.60257,0,0.97812,0.13583,0,,0.17114,0.37081,17.22457,0.88132,0,0.52034,0.32573,13.12513,0.88132,0,297,0.00000,6,4.84618,0,4.93490,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,341.34653,191.44423,0,
28,a2da71.png,90,1.47876,159566908097,0.36574,0.13964,1.16650,0.31226,5,1,0.50951,0.12403,1,0.97031,0.13167,0,,0.26555,0.42318,18.50933,0.93081,1,0.60724,0.36609,20.57157,0.93081,1,0,0.00000,7,5.02223,1,5.81128,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,471.40445,17.30460,0,
28,a2da71.png,102,1.67627,159568881347,0.48101,0.17675,1.49512,0.18115,6,1,0.46769,0.27695,0,0.97031,0.13167,0,,0.27118,0.44166,13.99229,0.86343,0,0.61055,0.38663,19.18030,0.84260,0,298,0.00000,7,4.31139,0,5.40042,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,225.75410,348.62329,0,
28,a2da71.png,137,2.25098,159574630202,0.39472,0.17917,1.98779,0.26318,7,1,0.53221,0.11377,1,0.97031,0.13167,0,,0.28811,0.43609,18.44506,0.95405,1,0.62968,0.40461,20.43097,0.95405,1,0,0.00000,8,4.74564,1,5.55319,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,165.70227,181.00418,0,
28,a2da71.png,162,2.66187,159578737338,0.53110,0.15795,2.26733,0.39453,8,1,0.63671,0.14634,1,0.97031,0.13167,0,,0.30194,0.43524,17.84613,0.97867,1,0.64457,0.40745,19.39007,0.99950,1,0,0.00000,8,5.07036,1,5.84339,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,263.08484,5.55436,0,
28,a2da71.png,180,2.95752,159581694901,0.64626,0.21432,2.72705,0.23047,9,1,0.30229,0.24253,1,0.97031,0.13167,0,,0.29490,0.44677,17.29033,0.95329,1,0.63905,0.41969,20.46534,0.94382,1,0,0.00000,8,4.85746,1,5.66712,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,231.22310,342.98941,0,
28,a2da71.png,199,3.26929,159584813059,0.13887,0.33727,3.02295,0.24634,10,1,0.09718,0.37367,1,0.97031,0.13167,0,,0.28007,0.45640,17.39463,0.97701,1,0.62108,0.42519,20.53477,0.99784,1,0,0.00000,8,4.54527,1,5.60840,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,985.29791,188.61194,0,
28,a2da71.png,221,3.63110,159588430030,0.06506,0.30144,3.28589,0.34521,11,1,0.08469,0.18001,1,0.97031,0.13167,0,,0.27444,0.45066,17.78886,0.87122,1,0.61300,0.41561,20.27612,0.86175,1,0,0.00000,8,4.87844,1,5.44388,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,148.09409,163.12236,0,
