MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/05/25 12:08:47.978),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
6,591218.jpg,11,0.18115,46888998636,0.51572,0.16571,0.00000,0.18115,1,1,0.52643,0.12843,1,0.37240,0.06833,0,,0.37777,0.56710,15.93877,1.05873,1,0.69836,0.59054,17.46190,1.05873,1,0,0.00000,24,4.38294,1,4.78829,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
6,591218.jpg,26,0.42749,46891461478,0.45255,0.20490,0.19751,0.22998,2,1,0.42885,0.27531,1,0.69896,0.15417,0,,0.37595,0.56638,16.08937,1.00134,1,0.69687,0.59168,18.37873,0.97552,1,0,0.00000,24,4.41302,1,4.97300,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,130.08470,201.19347,0,
6,591218.jpg,41,0.67383,46893924942,0.41814,0.21136,0.44385,0.22998,3,1,0.43621,0.36302,1,0.82292,0.17917,0,,0.37818,0.56403,17.07032,0.99337,1,0.69822,0.59092,18.68935,0.98175,1,0,0.00000,24,4.57600,1,5.19207,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,66.52043,186.69220,0,
6,591218.jpg,64,1.05151,46897703340,0.40869,0.38217,0.73975,0.31177,4,1,0.39205,0.42540,1,0.99948,0.21167,0,,0.37829,0.56821,15.82459,1.00782,1,0.70002,0.59593,17.57638,1.02202,1,0,0.00000,24,4.66017,1,5.39109,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,205.77350,264.94141,0,
6,591218.jpg,83,1.36377,46900825593,0.44002,0.42487,1.06787,0.29590,5,1,0.48052,0.39132,1,0.89479,0.14250,0,,0.38624,0.56608,17.42552,1.08713,1,0.70861,0.59651,19.02536,1.07293,1,0,0.00000,24,4.86679,1,5.59129,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,79.01893,319.57498,0,
6,591218.jpg,101,1.65967,46903782694,0.46422,0.40137,1.38013,0.27954,6,1,0.39558,0.44231,1,0.88854,0.13833,0,,0.38718,0.56818,16.53078,1.12956,1,0.70895,0.60033,18.36007,1.12956,1,0,0.00000,24,4.57632,1,5.29848,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,54.35204,31.25451,0,
6,591218.jpg,117,1.92383,46906425371,0.41445,0.49882,1.67578,0.24805,7,1,0.45995,0.70166,1,0.88854,0.13833,0,,0.39143,0.57443,16.65576,1.10453,1,0.71268,0.60779,18.30117,1.10453,1,0,0.00000,24,4.45699,1,4.97871,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,151.01779,230.74576,0,
6,591218.jpg,135,2.21826,46909370503,0.48360,0.70242,1.98804,0.23022,8,1,0.48742,0.85171,0,0.88281,0.13750,0,,0.39248,0.57705,9.98705,1.07277,0,0.71404,0.61266,9.73698,1.07277,0,268,0.00000,24,4.19068,0,4.51944,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,278.06403,298.52048,0,
6,591218.jpg,174,2.85889,46915775323,0.39131,-0.00283,2.43262,0.42627,9,1,0.38135,0.02853,1,0.88125,0.13583,0,,0.38546,0.55450,16.84622,1.02472,1,0.70617,0.58606,18.17293,1.02472,1,0,0.00000,25,4.64639,1,5.01443,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,864.65161,101.82566,0,
6,591218.jpg,200,3.28589,46920046094,0.44771,0.17904,2.92456,0.36133,10,1,0.44633,0.14329,1,0.88021,0.13583,0,,0.38671,0.55808,16.58027,1.07339,1,0.70795,0.58996,18.09255,1.07339,1,0,0.00000,24,4.64334,1,5.07396,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,243.63239,296.38962,0,
6,591218.jpg,219,3.59863,46923173594,0.44326,0.21924,3.30249,0.29614,11,1,0.43745,0.44013,1,0.88021,0.13583,0,,0.38646,0.56053,14.77626,1.03080,1,0.70724,0.59514,13.08547,1.01660,1,0,0.00000,24,4.55143,1,5.43971,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,48.99077,259.95624,0,
6,591218.jpg,246,4.04175,46927605752,0.41332,0.39471,3.66382,0.37793,12,1,0.42180,0.49492,1,0.88021,0.13583,0,,0.38298,0.56128,16.01842,1.01660,1,0.70511,0.59286,17.67898,1.03080,1,0,0.00000,24,4.51609,1,4.98786,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,218.26982,254.73013,0,
6,591218.jpg,267,4.38672,46931053455,0.47893,0.40435,4.05786,0.32886,13,1,0.49874,0.42308,1,0.88021,0.13583,0,,0.38550,0.55660,15.92748,1.01660,1,0.70824,0.58892,17.56437,1.01660,1,0,0.00000,24,4.57639,1,5.06815,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,126.50122,354.75320,0,
6,591218.jpg,290,4.76440,46934832414,0.53805,0.00112,4.45361,0.31079,14,1,0.60373,-0.00993,1,0.88021,0.13583,0,,0.39173,0.53963,16.49295,1.05873,1,0.71335,0.57046,18.39824,1.05873,1,0,0.00000,24,4.74168,1,4.83175,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,497.01169,76.79794,0,
6,591218.jpg,319,5.24121,46939598160,0.61651,0.01822,4.78101,0.46021,15,1,0.40395,0.06677,1,0.88021,0.13583,0,,0.38069,0.54181,14.92684,1.01660,1,0.70138,0.57219,16.19499,1.01660,1,0,0.00000,24,4.82439,1,4.93469,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,152.03423,352.24313,0,
6,591218.jpg,353,5.79956,46945182385,0.40365,0.06349,5.30664,0.49292,16,1,0.44877,0.38604,1,0.88021,0.13583,0,,0.38091,0.54618,15.01196,1.04500,1,0.70193,0.57762,16.71654,1.05919,1,0,0.00000,24,4.11468,1,4.49211,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,412.28574,187.57147,0,
6,591218.jpg,380,6.24365,46949623455,0.43602,0.36827,5.86523,0.37842,17,1,0.39935,0.46426,1,0.88021,0.13583,0,,0.37990,0.54635,14.39033,1.03064,1,0.70176,0.57716,16.07039,1.03064,1,0,0.00000,24,4.17525,1,4.72486,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,370.97913,279.64429,0,
6,591218.jpg,393,6.45728,46951759240,0.39013,0.46808,6.25952,0.19775,18,1,0.35534,0.64387,0,0.88021,0.13583,0,,0.37745,0.55165,9.81985,1.07277,0,0.69981,0.58167,10.10752,1.07277,0,269,0.00000,24,3.99101,0,3.86493,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,148.68925,233.66042,0,
6,591218.jpg,427,7.01514,46957339568,0.46752,0.14398,6.67114,0.34399,19,1,0.40353,0.12502,1,0.88021,0.13583,0,,0.37703,0.53905,17.10647,1.05919,1,0.69844,0.56753,18.54164,1.04500,1,0,0.00000,25,4.48790,1,4.96117,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,416.33813,69.09039,0,
9,fd395b.jpg,5,0.08203,46958324339,0.45650,0.14189,0.00000,0.08203,1,1,0.40912,0.12115,1,0.88021,0.13583,0,,0.37640,0.54022,15.31416,1.01660,1,0.69806,0.57023,18.72514,1.01660,1,0,0.00000,25,4.52568,1,5.09308,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,21.30657,173.24004,0,
9,fd395b.jpg,24,0.39429,46961446482,0.38171,0.11080,0.09839,0.29590,2,1,0.29631,0.07482,1,0.88021,0.13583,0,,0.37456,0.54374,16.45045,1.03351,1,0.69487,0.56967,16.71231,1.01931,1,0,0.00000,25,4.76038,1,4.89180,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,148.36418,165.43593,0,
9,fd395b.jpg,41,0.67480,46964251887,0.30359,0.07204,0.41064,0.26416,3,1,0.26152,0.01056,1,0.88021,0.13583,0,,0.37127,0.54081,12.74887,1.08697,1,0.69254,0.57083,14.64555,1.10117,1,0,0.00000,25,3.56087,1,4.45578,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,157.03653,162.77135,0,
9,fd395b.jpg,58,0.95288,46967034365,0.26457,0.07725,0.69141,0.26147,4,1,0.28057,0.38650,1,0.88021,0.13583,0,,0.37315,0.55428,12.77910,1.07324,1,0.69305,0.58280,15.10089,1.07324,1,0,0.00000,25,3.81792,1,4.04966,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,75.17884,184.77032,0,
9,fd395b.jpg,78,1.28149,46970318342,0.31188,0.47530,1.01831,0.26318,5,1,0.33968,0.47622,1,0.88021,0.13583,0,,0.37525,0.55806,14.02334,1.08713,1,0.69662,0.58833,16.25848,1.10132,1,0,0.00000,25,4.08742,1,4.60662,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,486.22025,280.76721,0,
9,fd395b.jpg,93,1.52808,46972784263,0.29477,0.56464,1.29785,0.23022,6,1,0.25886,0.63110,1,0.88021,0.13583,0,,0.37103,0.56445,15.59351,1.01027,1,0.69201,0.59331,17.63150,1.03609,1,0,0.00000,24,4.15242,1,4.83276,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,112.12825,252.96362,0,
9,fd395b.jpg,109,1.79077,46975411964,0.33058,0.62093,1.54419,0.24658,7,1,0.39045,0.62672,1,0.87969,0.13500,0,,0.38016,0.56567,14.87949,1.04711,1,0.70105,0.59745,17.05378,1.05873,1,0,0.00000,24,4.19803,1,4.81148,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,96.38476,315.50745,0,
9,fd395b.jpg,133,2.18481,46979353232,0.56290,0.57410,1.85620,0.32861,8,1,0.62127,0.58140,1,0.87969,0.13500,0,,0.39236,0.56288,14.52266,1.07339,1,0.71333,0.59536,15.76284,1.05919,1,0,0.00000,24,4.21335,1,4.49609,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,449.58041,7.18055,0,
9,fd395b.jpg,146,2.39844,46981488211,0.43152,0.58188,2.20142,0.19702,9,1,0.26696,0.56903,1,0.87969,0.13500,0,,0.37804,0.56747,14.73907,1.18983,1,0.69891,0.59744,16.67125,1.17208,1,0,0.00000,24,3.93770,1,4.61863,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,252.42241,182.11960,0,
