MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/04/13 16:35:34.809),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
28,e5a7be.png,16,0.26257,136848159191,0.37327,0.06567,0.00000,0.26258,1,1,0.55888,0.23223,1,0.36927,0.09333,0,,0.33840,0.57877,26.06865,1.01112,1,0.67311,0.55278,26.20605,1.01112,1,0,0.00000,11,6.98560,1,7.12291,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
28,e5a7be.png,40,0.65735,136852106846,0.52634,0.19631,0.32864,0.32870,2,1,0.50820,0.16084,1,0.84531,0.54417,0,,0.33753,0.57635,23.75499,1.01112,1,0.67209,0.55177,24.05925,1.01112,1,0,0.00000,11,6.50702,1,6.66206,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,333.09177,331.92383,0,
28,e5a7be.png,54,0.88583,136854391925,0.49441,0.29604,0.67365,0.21219,3,1,0.48615,0.38279,1,0.99948,0.80833,0,,0.33518,0.58787,22.49927,0.98983,1,0.66956,0.56419,23.52256,0.98983,1,0,0.00000,11,5.97920,1,6.28128,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,134.46457,242.87561,0,
28,e5a7be.png,69,1.13205,136856853810,0.48475,0.29487,0.90231,0.22974,4,1,0.49340,0.29392,1,0.99948,0.82000,0,,0.33494,0.57917,22.34515,0.94723,1,0.66875,0.55563,23.20801,0.93587,1,0,0.00000,11,6.05270,1,6.37951,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,18.60024,175.67105,0,
28,e5a7be.png,90,1.47720,136860305590,0.46127,0.26993,1.14841,0.32880,5,1,0.45318,0.21899,1,0.97031,0.87417,0,,0.33495,0.58106,22.33810,1.01112,1,0.66883,0.55926,23.23580,0.99976,1,0,0.00000,11,6.01809,1,6.40685,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,54.11132,146.42133,0,
28,e5a7be.png,117,1.92087,136864742049,0.47123,0.25622,1.49356,0.42731,6,1,0.51285,0.21942,1,0.96562,0.88167,0,,0.34982,0.57485,22.74285,0.99976,1,0.68461,0.55684,23.34116,0.99029,1,0,0.00000,11,6.01005,1,6.35866,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,25.22625,40.70599,0,
28,e5a7be.png,149,2.44666,136870000020,0.55189,0.24465,1.93710,0.50955,7,1,0.60590,0.24530,1,0.96354,0.88500,0,,0.33803,0.59767,23.81850,1.01112,1,0.67130,0.57297,23.45919,1.01112,1,0,0.00000,11,6.39665,1,6.47358,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,155.48830,5.12293,0,
28,e5a7be.png,164,2.69415,136872474833,0.52445,0.28297,2.46277,0.23138,8,1,0.42332,0.29534,1,0.96302,0.88583,0,,0.33544,0.59999,23.96468,0.94816,1,0.66846,0.57818,24.09286,0.96899,1,0,0.00000,11,6.30465,1,6.58265,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,69.93005,221.11491,0,
28,e5a7be.png,183,3.00665,136875600088,0.44126,0.30138,2.71054,0.29611,9,1,0.48329,0.37382,1,0.96302,0.88583,0,,0.34239,0.59453,24.16254,0.87337,1,0.67606,0.57652,24.61121,0.88473,1,0,0.00000,10,6.41132,1,6.60464,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,161.24536,187.87479,0,
28,e5a7be.png,209,3.43369,136879870192,0.50131,0.30646,3.02277,0.41092,10,1,0.56634,0.32730,1,0.96302,0.88583,0,,0.34572,0.58614,23.92914,0.95355,1,0.68053,0.56978,24.20877,0.94218,1,0,0.00000,10,6.43757,1,6.60932,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,115.45700,356.97345,0,
