MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/06/27 16:48:35.049),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
12,93016d.jpg,5,0.08203,195185505800,0.35946,0.01385,0.00000,0.08203,1,1,0.43975,0.11581,1,0.37760,0.07583,0,,0.43728,0.55857,13.05050,1.05208,1,0.76356,0.56829,11.10918,1.03958,1,0,0.00000,23,3.68622,1,3.30256,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
12,93016d.jpg,22,0.36182,195188302860,0.47241,0.15783,0.14941,0.21240,2,1,0.48312,0.15004,0,0.37760,0.07583,0,,0.44059,0.54202,10.07159,1.14896,0,0.76687,0.56617,9.08639,1.14896,0,881,0.00000,23,3.46501,0,3.09165,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,277.27518,321.45560,0,
12,93016d.jpg,53,0.87085,195193393776,0.54205,0.47537,0.52710,0.34375,3,1,0.53995,0.53876,1,0.37760,0.07583,0,,0.44730,0.56660,11.90043,1.05158,1,0.77298,0.60414,10.57484,1.06408,1,0,0.00000,24,3.70771,1,3.24290,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,403.82620,289.33585,0,
12,93016d.jpg,80,1.31494,195197833412,0.55240,0.51823,0.88745,0.42749,4,1,0.54478,0.54623,0,0.37760,0.07583,0,,0.45292,0.60095,11.02363,1.08908,0,0.77837,0.63913,10.55438,1.08908,0,882,0.00000,24,3.43556,0,2.94291,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,55.13762,291.12527,0,
12,93016d.jpg,132,2.16870,195206372083,0.55729,0.50242,1.52905,0.63965,5,1,0.55607,0.63213,1,0.37760,0.07583,0,,0.43327,0.66301,11.04431,1.08908,1,0.75799,0.69685,9.22778,1.08908,1,0,0.00000,24,3.60427,1,3.58524,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,21.16809,63.67033,0,
12,93016d.jpg,166,2.72729,195211958238,0.55408,0.57890,2.18530,0.54199,6,1,0.54340,0.57452,1,0.37760,0.07583,0,,0.44344,0.66783,12.02176,1.08908,1,0.76928,0.70952,10.27568,1.08908,1,0,0.00000,24,3.32692,1,3.03135,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,91.98271,266.15808,0,
12,93016d.jpg,182,2.98999,195214585466,0.46742,0.67660,2.74365,0.24634,7,1,0.46842,0.73252,1,0.37760,0.07583,0,,0.44089,0.67401,12.01871,1.02708,1,0.76709,0.71643,10.28083,1.03958,1,0,0.00000,24,3.34515,1,2.92327,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,203.54341,215.16936,0,
12,93016d.jpg,198,3.25293,195217215327,0.46276,0.71648,3.00659,0.24634,8,1,0.45106,0.61432,1,0.37760,0.07583,0,,0.43820,0.67431,12.24376,1.10899,1,0.76420,0.71785,10.97315,1.12149,1,0,0.00000,24,3.28394,1,2.99035,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,48.68522,259.41019,0,
12,93016d.jpg,224,3.67993,195221485567,0.48732,0.64667,3.26953,0.41040,9,1,0.62377,0.76636,1,0.37760,0.07583,0,,0.43711,0.68668,11.38049,1.11042,1,0.76204,0.72916,9.08983,1.09514,1,0,0.00000,24,3.08393,1,2.92896,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,96.13203,60.62487,0,
12,93016d.jpg,244,4.00879,195224773144,0.56548,0.72130,3.69678,0.31201,10,1,0.54930,0.64478,1,0.37760,0.07583,0,,0.43097,0.68958,11.20353,1.08908,1,0.75646,0.72983,9.29019,1.08908,1,0,0.00000,24,3.05004,1,2.69834,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,174.75821,329.17239,0,
12,93016d.jpg,264,4.33716,195228056892,0.53192,0.77962,4.02515,0.31201,11,1,0.42568,0.81071,1,0.37760,0.07583,0,,0.42792,0.69545,10.88446,1.08908,1,0.75297,0.73643,9.00871,1.08908,1,0,0.00000,23,3.36729,1,2.78853,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,95.12963,227.36386,0,
12,93016d.jpg,291,4.78076,195232492360,0.43690,0.86045,4.35352,0.42725,12,1,0.41415,0.87124,1,0.37760,0.07583,0,,0.42884,0.69978,10.56473,1.15230,1,0.75405,0.74089,8.82026,1.16757,1,0,0.00000,23,3.27712,1,2.75452,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,206.62050,207.99800,0,
12,93016d.jpg,301,4.94531,195234137545,0.46038,0.93023,4.79736,0.14795,13,1,0.46228,0.96211,0,0.37760,0.07583,0,,0.42802,0.70441,7.64650,1.04009,0,0.75517,0.74477,6.91337,1.04009,0,883,0.00000,23,2.58070,0,2.12908,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,95.10027,298.29706,0,
12,93016d.jpg,350,5.75024,195242186796,0.61122,0.71820,5.25708,0.49316,14,1,0.56208,0.68761,1,0.37760,0.07583,0,,0.43224,0.69238,11.54901,1.11902,1,0.75681,0.73439,8.38177,1.11902,1,0,0.00000,23,3.10976,1,2.80252,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,385.50388,41.30055,0,
12,93016d.jpg,380,6.24292,195247114418,0.61871,0.59597,5.76685,0.47607,15,1,0.63637,0.61860,1,0.37760,0.07583,0,,0.42863,0.68833,10.85272,1.08908,1,0.75300,0.72821,9.06409,1.08908,1,0,0.00000,23,3.26143,1,3.16381,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,147.37938,84.40033,0,
12,93016d.jpg,402,6.60449,195250729142,0.64321,0.28093,6.30859,0.29590,16,1,0.65639,0.23300,1,0.37760,0.07583,0,,0.42207,0.67829,12.31576,1.08908,1,0.74542,0.71381,9.85753,1.08908,1,0,0.00000,23,4.04092,1,4.06632,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,380.96323,82.90723,0,
12,93016d.jpg,427,7.01489,195254834845,0.65003,0.17529,6.62085,0.39404,17,1,0.64459,0.18863,1,0.37760,0.07583,0,,0.42053,0.67658,12.49608,1.10436,1,0.74383,0.71088,10.41701,1.08908,1,0,0.00000,23,4.38348,1,4.05846,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,127.44252,84.10255,0,
35,210e46.png,9,0.14795,195256479331,0.64659,0.18679,0.00000,0.14795,1,1,0.66687,0.29079,1,0.37760,0.07583,0,,0.42115,0.67896,12.41978,1.08908,1,0.74391,0.71463,9.97565,1.08908,1,0,0.00000,22,4.08648,1,3.79469,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,15.29916,244.42361,0,
35,210e46.png,26,0.42700,195259271286,0.59216,0.23627,0.16431,0.26270,2,1,0.33797,0.25842,1,0.37760,0.07583,0,,0.40786,0.67873,12.15009,1.13491,1,0.72998,0.71403,10.68765,1.13491,1,0,0.00000,22,3.76291,1,4.07150,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,120.19539,209.60353,0,
35,210e46.png,33,0.54224,195260421725,0.35889,0.28136,0.49292,0.04932,3,1,0.36484,0.27189,1,0.37760,0.07583,0,,0.40575,0.67907,11.31503,1.16485,1,0.72878,0.71347,9.80910,1.14957,1,0,0.00000,22,3.70698,1,3.80471,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,451.13489,186.88850,0,
35,210e46.png,77,1.26489,195267649362,0.26557,0.58521,0.90381,0.36108,4,1,0.37179,0.59110,1,0.37708,0.07500,0,,0.39704,0.68870,10.93553,1.17982,1,0.72094,0.71825,9.46334,1.17982,1,0,0.00000,23,3.00136,1,2.78868,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,406.26495,243.83049,0,
35,210e46.png,103,1.69360,195271935486,0.55976,0.61327,1.37988,0.31372,5,1,0.57022,0.59432,1,0.37708,0.07500,0,,0.41210,0.68568,9.59514,1.11964,1,0.73565,0.71828,8.70532,1.13491,1,0,0.00000,22,2.81670,1,3.00350,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,565.84747,356.58847,0,
35,210e46.png,125,2.05493,195275549598,0.62315,0.53926,1.71021,0.34473,6,1,0.56841,0.49998,1,0.37708,0.07500,0,,0.41764,0.68461,8.99020,1.14988,1,0.74040,0.71871,8.07820,1.14988,1,0,0.00000,22,3.13497,1,2.88856,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,150.66722,36.11853,0,
35,210e46.png,142,2.33301,195278330837,0.61700,0.53038,2.07129,0.26172,7,1,0.79331,0.57787,1,0.37708,0.07500,0,,0.42533,0.68752,10.88193,1.10405,1,0.74732,0.72109,8.98553,1.10405,1,0,0.00000,22,3.52927,1,3.34955,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,15.90535,137.93546,0,
