MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/04/14 15:31:03.982),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
9,4b3eb7.jpg,2,0.03320,93057591402,0.40551,0.07233,0.00000,0.03320,1,1,0.60652,0.25737,1,0.37656,0.07833,0,,0.36818,0.64151,17.80391,0.94466,1,0.71479,0.63792,16.87119,0.94466,1,0,0.00000,3,4.67351,1,4.52484,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
9,4b3eb7.jpg,27,0.44336,93061696755,0.62063,0.34420,0.09863,0.34473,2,1,0.50392,0.31741,1,0.70052,0.34917,0,,0.36053,0.64470,17.22315,0.98006,1,0.70746,0.64260,17.32131,0.99349,1,0,0.00000,3,4.68141,1,4.60084,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,526.33569,321.69553,0,
9,4b3eb7.jpg,41,0.67383,93063999792,0.47059,0.25730,0.45996,0.21387,3,1,0.44238,0.18086,1,0.86667,0.46083,0,,0.35616,0.63245,17.73838,0.94466,1,0.70131,0.62795,18.31822,0.94466,1,0,0.00000,3,4.49574,1,4.48599,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,306.37003,160.10042,0,
9,4b3eb7.jpg,54,0.88672,93066134843,0.39716,0.07215,0.68945,0.19727,4,1,0.37666,-0.02040,1,0.99948,0.53583,0,,0.35855,0.61281,16.67695,0.93368,1,0.70170,0.60481,16.56986,0.94466,1,0,0.00000,3,4.55673,1,4.44571,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,263.13660,122.39742,0,
9,4b3eb7.jpg,81,1.33008,93070569438,0.35921,0.01901,0.90332,0.42676,5,1,0.39783,0.15294,1,0.98177,0.53667,0,,0.38888,0.60042,17.56191,0.96663,1,0.72823,0.58824,17.14340,0.96663,1,0,0.00000,3,4.50592,1,4.41807,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,96.82724,138.80870,0,
9,4b3eb7.jpg,97,1.59375,93073199721,0.37134,0.05311,1.34668,0.24707,6,1,0.35423,0.01571,1,0.97917,0.53500,0,,0.38798,0.56226,18.61745,0.95565,1,0.73164,0.53685,18.08457,0.95565,1,0,0.00000,3,4.77806,1,4.61653,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,47.08346,299.64636,0,
9,4b3eb7.jpg,164,2.69531,93084213117,0.35516,0.02530,1.60938,1.08594,7,1,0.34853,0.08871,1,0.97552,0.53333,0,,0.45661,0.53021,19.05082,0.88608,1,0.80335,0.47098,18.71671,0.88608,1,0,0.00000,3,4.96268,1,4.79831,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,45.59345,132.95010,0,
9,4b3eb7.jpg,189,3.10449,93088311323,0.37743,0.06925,2.71094,0.39355,8,1,0.35110,-0.00757,1,0.97552,0.53333,0,,0.47767,0.53872,19.18666,0.97396,1,0.82384,0.48375,18.25342,0.94955,1,0,0.00000,3,4.87840,1,4.80140,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,67.89540,309.03302,0,
9,4b3eb7.jpg,228,3.74512,93094717673,0.36840,0.03065,3.12207,0.62305,9,1,0.43367,0.07823,1,0.97552,0.53333,0,,0.49583,0.56976,17.55693,0.96663,1,0.83839,0.51909,16.85290,0.96663,1,0,0.00000,3,4.68173,1,4.61244,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,49.45842,110.52088,0,
9,4b3eb7.jpg,249,4.09082,93098168717,0.42535,0.08975,3.76172,0.32910,10,1,0.47026,0.16107,1,0.97552,0.53333,0,,0.49910,0.57229,17.54333,0.91171,1,0.84218,0.52237,16.58845,0.92269,1,0,0.00000,3,4.49410,1,4.30438,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,130.32941,327.03275,0,
9,4b3eb7.jpg,265,4.35352,93100797693,0.47040,0.16327,4.10742,0.24609,11,1,0.48417,0.22053,1,0.97500,0.53333,0,,0.50243,0.57443,17.66693,0.96663,1,0.84605,0.52643,16.72872,0.96663,1,0,0.00000,3,4.47523,1,4.32085,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,123.55176,314.43338,0,
