MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/04/13 17:08:49.074),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
27,10579e.png,8,0.13135,156789471021,0.39316,0.09830,0.00000,0.13135,1,1,0.42694,0.06780,1,0.39115,0.08417,0,,0.31972,0.54511,18.56675,1.01112,1,0.65528,0.50985,19.50465,1.01112,1,0,0.00000,5,5.09014,1,5.78426,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
27,10579e.png,22,0.36133,156791771089,0.48025,0.18151,0.14771,0.21362,2,1,0.55033,0.30103,1,0.39271,0.09250,0,,0.32624,0.55340,18.40701,0.94244,1,0.66178,0.51887,20.81812,0.94244,1,0,0.00000,5,5.35659,1,5.76991,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,194.75768,329.15625,0,
27,10579e.png,41,0.67358,156794894405,0.51794,0.30077,0.42700,0.24658,3,1,0.28116,0.13888,1,0.99948,0.28750,0,,0.31058,0.54335,17.36914,0.96466,1,0.64465,0.50613,19.21936,0.96466,1,0,0.00000,5,4.68588,1,5.39557,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,160.36740,296.82349,0,
27,10579e.png,64,1.05151,156798671945,0.20339,0.17473,0.73950,0.31201,4,1,0.18728,0.52147,0,0.99531,0.30667,0,,0.30360,0.53519,16.33378,0.96567,0,0.64189,0.49773,11.20039,0.96567,0,269,0.00000,5,4.60247,0,4.49215,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,622.58704,165.94019,0,
27,10579e.png,102,1.67578,156804916011,0.22688,0.15311,1.46191,0.21387,5,1,0.23089,0.20570,0,0.99479,0.30833,0,,0.33715,0.53906,18.21755,0.91920,0,0.67386,0.50109,19.89570,0.91920,0,0,0.00000,6,4.70503,0,5.55802,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,52.03051,29.90946,0,
27,10579e.png,134,2.20142,156810171051,0.29341,0.15673,1.93921,0.26221,6,1,0.47337,0.30860,1,0.99167,0.30833,0,,0.34139,0.52105,18.01527,0.96567,1,0.67844,0.50608,21.26757,0.96567,1,0,0.00000,6,5.03549,1,5.60835,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,127.81148,358.05228,0,
27,10579e.png,154,2.52979,156813455799,0.50682,0.33226,2.26709,0.26270,7,1,0.57833,0.40879,1,0.99063,0.30833,0,,0.34182,0.51712,17.58541,0.97653,1,0.67946,0.50475,20.73141,0.96516,1,0,0.00000,6,4.95026,1,5.51974,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,460.71716,332.79398,0,
27,10579e.png,167,2.74365,156815593228,0.53057,0.51635,2.54639,0.19727,8,1,0.41975,0.76081,1,0.98958,0.30833,0,,0.32629,0.54949,19.20777,0.95405,1,0.66340,0.53158,22.22746,0.95405,1,0,0.00000,6,4.89648,1,5.59842,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,225.56528,281.66321,0,
27,10579e.png,187,3.07202,156818877852,0.38608,0.76358,2.80908,0.26294,9,1,0.08483,0.84762,1,0.98906,0.30833,0,,0.32443,0.54843,18.27320,0.93057,1,0.66228,0.53368,20.38222,0.94193,1,0,0.00000,6,4.62111,1,5.43848,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,406.17596,226.92099,0,
27,10579e.png,217,3.56470,156823804192,0.11247,0.86686,3.13770,0.42700,10,1,0.07192,0.92132,1,0.98854,0.30833,0,,0.30878,0.54977,17.78171,0.91920,1,0.64787,0.52681,19.56076,0.91920,1,0,0.00000,6,4.71598,1,5.41522,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,539.75275,193.27448,0,
