MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/04/13 15:27:04.942),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
34,d5493d.png,10,0.16406,95748464105,0.37698,-0.00571,0.00000,0.16407,1,1,0.38327,0.04939,1,0.37292,0.09083,0,,0.35605,0.46606,11.23064,0.97442,1,0.68639,0.46357,12.02330,0.97442,1,0,0.00000,3,3.49758,1,3.48207,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
34,d5493d.png,37,0.60791,95752902290,0.39864,-0.01306,0.18115,0.42676,2,1,0.42222,-0.14682,1,0.26198,0.12083,0,,0.36688,0.53526,12.60192,1.20158,1,0.68799,0.54032,12.55778,1.18461,1,0,0.00000,3,4.54002,1,4.58436,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,42.51217,11.97413,0,
34,d5493d.png,52,0.85449,95755365687,0.50641,-0.02734,0.62500,0.22949,3,1,0.55584,-0.12131,1,0.27083,0.12250,0,,0.37396,0.61639,12.17342,1.22267,1,0.68555,0.62830,12.82683,1.24449,1,0,0.00000,3,4.89002,1,4.48365,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,207.62674,4.73416,0,
34,d5493d.png,71,1.16797,95758502352,0.59715,-0.06650,0.91992,0.24805,4,1,0.57055,0.05385,1,0.27083,0.12250,0,,0.39246,0.74199,8.12127,1.35436,1,0.69345,0.76211,9.55885,1.30344,1,0,0.00000,3,3.26054,1,3.45704,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,180.44713,15.09497,0,
34,d5493d.png,87,1.43018,95761123180,0.50300,0.04988,1.23389,0.19629,5,1,0.40621,0.02657,0,0.27083,0.12250,0,,0.39526,0.78526,8.61544,1.28591,0,0.69208,0.85302,10.46668,1.28591,0,515,0.00000,3,3.42933,0,4.93259,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,228.43138,217.68860,0,
34,d5493d.png,112,1.84180,95765237008,0.48360,0.07984,1.54541,0.29639,6,1,0.42897,0.20805,1,0.27083,0.12250,0,,0.43415,0.89232,11.23878,1.35139,1,0.72647,0.90096,9.90000,1.40231,1,0,0.00000,4,3.70379,1,3.59513,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,51.76836,223.98564,0,
34,d5493d.png,133,2.18506,95768672378,0.41861,0.18380,1.85791,0.32715,7,1,0.36627,0.18951,1,0.27083,0.12250,0,,0.41935,0.82182,9.35327,1.37321,1,0.71586,0.83036,11.92088,1.37321,1,0,0.00000,4,3.80934,1,3.98031,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,176.44630,224.99339,0,
34,d5493d.png,149,2.44775,95771299436,0.43124,0.21461,2.20117,0.24658,8,1,0.51509,0.23148,1,0.27083,0.12250,0,,0.41375,0.78288,11.91878,1.34213,1,0.71663,0.78403,11.91902,1.34213,1,0,0.00000,4,3.84900,1,3.53273,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,44.21504,303.26050,0,
34,d5493d.png,172,2.82764,95775096642,0.49723,0.27758,2.51367,0.31396,9,1,0.48063,0.31624,1,0.27083,0.12250,0,,0.40289,0.78688,11.91084,1.20158,1,0.70891,0.78644,11.84024,1.20158,1,0,0.00000,4,3.42667,1,3.76211,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,147.52292,329.18826,0,
34,d5493d.png,189,3.10498,95777871127,0.48344,0.34980,2.84326,0.26172,10,1,0.46061,0.31941,1,0.27083,0.12250,0,,0.39871,0.79082,11.59541,1.26632,1,0.70650,0.79107,11.82328,1.28814,1,0,0.00000,4,3.41254,1,3.47376,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,90.61825,253.01155,0,
34,d5493d.png,210,3.45020,95781321636,0.46616,0.39528,3.12158,0.32861,11,1,0.47504,0.46545,1,0.27083,0.12250,0,,0.39232,0.79360,11.57424,1.22267,1,0.70128,0.78995,11.96874,1.22267,1,0,0.00000,4,3.44036,1,3.43825,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,63.86937,238.70392,0,
34,d5493d.png,224,3.68018,95783621499,0.43159,0.53730,3.46777,0.21240,12,1,0.39831,0.63457,1,0.27083,0.12250,0,,0.38692,0.80291,11.42009,1.20158,1,0.69578,0.79748,11.35575,1.20158,1,0,0.00000,4,3.32278,1,3.24500,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,182.89317,248.72075,0,
34,d5493d.png,254,4.17285,95788548349,0.36436,0.61656,3.69678,0.47607,13,1,0.41167,0.59185,1,0.27083,0.12250,0,,0.38631,0.80402,10.96730,1.20158,1,0.69653,0.79894,11.42101,1.20158,1,0,0.00000,4,3.43520,1,3.12514,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,160.33817,216.38412,0,
34,d5493d.png,271,4.45215,95791342864,0.46019,0.61784,4.18945,0.26270,14,1,0.54719,0.60690,1,0.27083,0.12250,0,,0.38789,0.80419,10.58379,1.18461,1,0.69846,0.79989,11.49078,1.20158,1,0,0.00000,4,3.15503,1,3.39067,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,184.00000,359.52167,0,
