MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/05/05 12:43:44.983),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
29,9984d9.png,63,1.03516,52364481710,0.36976,0.42609,0.91992,0.11523,2,1,0.31486,0.43214,1,0.99948,0.35500,0,,0.15591,0.23360,14.72062,0.91651,1,0.34235,0.00480,13.09855,0.91651,0,0,0.00000,2,7.20754,1,4.20738,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
29,9984d9.png,93,1.52783,52369407909,0.33768,0.41204,1.10205,0.42578,3,1,0.43124,0.40540,1,0.97188,0.32083,0,,0.10762,0.49185,7.63660,0.99189,1,0.51855,0.53287,13.74796,1.00219,1,0,0.00000,2,3.00533,1,2.99903,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,63.85944,164.69141,0,
29,9984d9.png,114,1.87256,52372857751,0.46500,0.39683,1.54395,0.32861,4,1,0.51735,0.42708,1,0.97188,0.32083,0,,0.16907,0.70109,8.67991,1.06248,1,0.57245,0.73583,12.23892,1.07484,1,0,0.00000,2,3.58153,1,3.83317,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,245.13478,4.27003,0,
29,9984d9.png,147,2.41455,52378278130,0.65173,0.41767,1.93994,0.47461,5,1,0.68253,0.38848,1,0.99948,0.32167,0,,0.24014,0.92668,14.11049,1.13693,1,0.57604,0.91439,14.68346,1.14929,1,0,0.00000,2,4.19114,1,4.18087,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,359.39279,356.00989,0,
29,9984d9.png,152,2.49658,52379098695,0.59924,0.41683,2.43115,0.06543,6,1,0.34964,0.42726,1,0.99948,0.32167,0,,0.22661,0.92925,13.79697,1.14585,1,0.56056,0.91695,14.10649,1.16095,1,0,0.00000,2,3.79489,1,3.79652,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,100.78592,179.42696,0,
29,9984d9.png,177,2.90723,52383205987,0.29024,0.43210,2.56250,0.34473,7,1,0.63596,0.51740,1,0.99948,0.32167,0,,0.24594,0.92336,13.84461,1.09212,1,0.58206,0.90987,12.78297,1.07702,1,0,0.00000,2,3.67985,1,3.64722,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,593.56287,181.76907,0,
29,9984d9.png,216,3.54834,52389615544,0.69555,0.55450,2.97363,0.57471,8,1,0.64190,0.55549,1,0.99948,0.32167,0,,0.23972,0.98347,13.12034,1.17571,1,0.57258,0.97285,12.77541,1.17571,1,0,0.00000,2,3.36130,1,3.37129,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,791.93536,349.31149,0,
29,9984d9.png,221,3.63135,52390446829,0.58159,0.53820,3.56494,0.06641,9,1,0.34794,0.50077,1,0.99948,0.32167,0,,0.22716,0.98657,10.78960,1.16026,1,0.55954,0.97621,13.50809,1.16026,1,0,0.00000,2,3.69046,1,3.62252,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,219.67577,174.89160,0,
29,9984d9.png,239,3.92627,52393393987,0.27505,0.49032,3.69629,0.22998,10,1,0.23777,0.50568,0,0.99948,0.32167,0,,0.22019,0.99590,10.99231,1.22206,0,0.55075,0.99491,14.20718,1.22206,1,0,0.00000,2,3.38142,0,3.87819,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,591.35461,174.42433,0,
29,9984d9.png,271,4.45166,52398649936,0.36990,0.54077,4.28760,0.16406,11,1,0.39429,0.55807,0,0.99948,0.32167,0,,0.22019,0.99590,10.99231,1.09984,0,0.57431,0.99087,13.14568,1.09984,1,0,0.00000,2,3.38142,0,3.44987,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,191.91112,341.61148,0,
